customer_id,name,age,gender,city,income,transaction_id,product_id,amount,product_name,price,stock,firstName,lastName,api_age,api_gender,email,phone,height,weight,gender_encoded,api_gender_encoded,payment_mode_Cash,payment_mode_Credit Card,payment_mode_Debit Card,payment_mode_UPI,category_Electronics,bloodGroup_A+,bloodGroup_A-,bloodGroup_AB+,bloodGroup_AB-,bloodGroup_B+,bloodGroup_B-,bloodGroup_O+,bloodGroup_O-,high_value_customer,purchase_category,product_number,log_income,sqrt_amount,reciprocal_price,boxcox_income,yeojohnson_amount,income_group,amount_group
130,User30,23.0,Male,Delhi,500000.0,T098,P023,25000.0,Product23,4751.0,10.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,0,High Purchase,023,13.122365377402328,158.11388300841898,0.00021043771043771043,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
130,User30,23.0,Male,Delhi,500000.0,T108,P041,25000.0,Product41,1957.0,70.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,041,13.122365377402328,158.11388300841898,0.0005107252298263534,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
130,User30,23.0,Male,Delhi,500000.0,T168,P021,25000.0,Product21,1698.0,97.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,0,High Purchase,021,13.122365377402328,158.11388300841898,0.0005885815185403178,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
131,User31,22.0,Female,Delhi,500000.0,NO_TRANSACTION,NO_PRODUCT,22150.55,Product20,3108.4045454545453,51.1,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,,13.122365377402328,148.8306084110389,0.00032160498429252023,-0.4083848859605187,0.13120246093395818,Medium,"(20563.5, 30281.75]"
132,User32,35.0,Female,Jaipur,43358.0,T145,P028,25000.0,Product28,3628.0,78.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,028,10.677269573116952,158.11388300841898,0.0002755580049600441,-2.007503239049627,0.3041152414122071,Low,"(20563.5, 30281.75]"
132,User32,35.0,Female,Jaipur,43358.0,T164,P009,25000.0,Product9,1884.0,48.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,009,10.677269573116952,158.11388300841898,0.0005305039787798408,-2.007503239049627,0.3041152414122071,Low,"(20563.5, 30281.75]"
133,User33,38.0,Male,Pune,591541.588888889,NO_TRANSACTION,NO_PRODUCT,22150.55,Product20,3108.4045454545453,51.1,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,,13.290488961311366,148.8306084110389,0.00032160498429252023,-0.04324074701421707,0.13120246093395818,Medium,"(20563.5, 30281.75]"
134,User34,30.0,Female,Jaipur,591541.588888889,T149,P026,2008.0,Product26,3383.0,95.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,026,13.290488961311366,44.81071300481616,0.0002955082742316785,-0.04324074701421707,-1.4805772573673768,Medium,"(1088.127, 10845.25]"
134,User34,30.0,Female,Jaipur,591541.588888889,T170,P027,40000.0,Product27,3341.0,80.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,1,High Purchase,027,13.290488961311366,200.0,0.0002992220227408737,-0.04324074701421707,1.1301072781024215,Medium,"(30281.75, 40000.0]"
135,User35,35.0,Female,Bangalore,57838.0,T052,P018,25000.0,Product18,1296.0,20.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,018,10.965418567609882,158.11388300841898,0.0007710100231303007,-1.9678237241848715,0.3041152414122071,Low,"(20563.5, 30281.75]"
136,User36,27.0,Male,Mumbai,500000.0,T026,P006,2239.0,Product6,3950.0,18.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,0,Low Purchase,006,13.122365377402328,47.31807265728392,0.0002531004808909137,-0.4083848859605187,-1.4507792471999035,Medium,"(1088.127, 10845.25]"
136,User36,27.0,Male,Mumbai,500000.0,T126,P042,25000.0,Product42,4914.0,19.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,042,13.122365377402328,158.11388300841898,0.0002034587995930824,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
137,User37,42.0,Female,Delhi,500000.0,T081,P029,25000.0,Product29,2538.0,93.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,029,13.122365377402328,158.11388300841898,0.00039385584875935406,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
137,User37,42.0,Female,Delhi,500000.0,T097,P015,40000.0,Product15,4028.0,77.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,0,High Purchase,015,13.122365377402328,200.0,0.0002482005460412013,-0.4083848859605187,1.1301072781024215,Medium,"(30281.75, 40000.0]"
137,User37,42.0,Female,Delhi,500000.0,T119,P050,25000.0,Product50,4183.0,58.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,050,13.122365377402328,158.11388300841898,0.0002390057361376673,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
137,User37,42.0,Female,Delhi,500000.0,T129,P045,1734.0,Product45,3460.0,61.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,0,Low Purchase,045,13.122365377402328,41.641325627314025,0.0002889338341519792,-0.4083848859605187,-1.5173577029797671,Medium,"(1088.127, 10845.25]"
138,User38,26.0,Female,Surat,59081.0,T159,P035,25000.0,Product35,1766.0,71.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,0,High Purchase,035,10.986681588475857,158.11388300841898,0.0005659309564233164,-1.9643374698852294,0.3041152414122071,Low,"(20563.5, 30281.75]"
139,User39,44.0,Male,Ahmedabad,900000.0,T051,P038,4644.0,Product38,4351.0,7.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,038,13.710151153416941,68.14690014960328,0.00022977941176470588,1.2482217652539147,-1.1818011522200376,High,"(1088.127, 10845.25]"
139,User39,44.0,Male,Ahmedabad,900000.0,T140,P020,25000.0,Product20,2601.0,37.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,020,13.710151153416941,158.11388300841898,0.0003843197540353574,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
140,User40,28.0,Female,Surat,500000.0,T063,P032,4299.0,Product32,1370.0,77.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,Low Purchase,032,13.122365377402328,65.56675987114203,0.0007293946024799417,-0.4083848859605187,-1.217041742918722,Medium,"(1088.127, 10845.25]"
140,User40,28.0,Female,Surat,500000.0,T121,P010,1639.0,Product10,4023.0,53.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,Low Purchase,010,13.122365377402328,40.48456495999432,0.00024850894632206757,-0.4083848859605187,-1.5305273597137241,Medium,"(1088.127, 10845.25]"
140,User40,28.0,Female,Surat,500000.0,T217,P033,25000.0,Product33,3729.0,74.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,033,13.122365377402328,158.11388300841898,0.00026809651474530834,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
141,User41,21.0,Female,Hyderabad,61730.0,T083,P009,25000.0,Product9,1884.0,48.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,0,High Purchase,009,11.03054151483554,158.11388300841898,0.0005305039787798408,-1.9568693801975245,0.3041152414122071,Low,"(20563.5, 30281.75]"
142,User42,23.0,Male,Jaipur,900000.0,T002,P017,40000.0,Product17,2587.0,10.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,017,13.710151153416941,200.0,0.0003863987635239567,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
142,User42,23.0,Male,Jaipur,900000.0,T024,P009,25000.0,Product9,1884.0,48.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,009,13.710151153416941,158.11388300841898,0.0005305039787798408,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
142,User42,23.0,Male,Jaipur,900000.0,T187,P049,1127.0,Product49,4989.0,58.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,049,13.710151153416941,33.57082066318904,0.0002004008016032064,1.2482217652539147,-1.6062300918110939,High,"(1088.127, 10845.25]"
143,User43,33.0,Male,Jaipur,591541.588888889,T072,P049,25000.0,Product49,4989.0,58.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,1,High Purchase,049,13.290488961311366,158.11388300841898,0.0002004008016032064,-0.04324074701421707,0.3041152414122071,Medium,"(20563.5, 30281.75]"
144,User44,38.0,Male,Ahmedabad,900000.0,T003,P013,40000.0,Product13,4448.0,20.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,013,13.710151153416941,200.0,0.0002247696111485727,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
144,User44,38.0,Male,Ahmedabad,900000.0,T005,P032,25000.0,Product32,1370.0,77.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,1,High Purchase,032,13.710151153416941,158.11388300841898,0.0007293946024799417,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
144,User44,38.0,Male,Ahmedabad,900000.0,T054,P034,40000.0,Product34,4618.0,55.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,034,13.710151153416941,200.0,0.00021649707728945658,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
144,User44,38.0,Male,Ahmedabad,900000.0,T092,P040,25000.0,Product40,4615.0,49.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,High Purchase,040,13.710151153416941,158.11388300841898,0.0002166377816291161,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
145,User45,27.0,Female,Mumbai,44342.0,T190,P032,25000.0,Product32,1370.0,77.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,032,10.699710139880182,158.11388300841898,0.0007293946024799417,-2.0048657877133538,0.3041152414122071,Low,"(20563.5, 30281.75]"
146,User46,44.0,Male,Ahmedabad,500000.0,T099,P045,1127.0,Product45,3460.0,61.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,Low Purchase,045,13.122365377402328,33.57082066318904,0.0002889338341519792,-0.4083848859605187,-1.6062300918110939,Medium,"(1088.127, 10845.25]"
146,User46,44.0,Male,Ahmedabad,500000.0,T101,P046,40000.0,Product46,2242.0,32.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,046,13.122365377402328,200.0,0.00044583147570218456,-0.4083848859605187,1.1301072781024215,Medium,"(30281.75, 40000.0]"
146,User46,44.0,Male,Ahmedabad,500000.0,T155,P040,1941.0,Product40,4615.0,49.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,0,Low Purchase,040,13.122365377402328,44.05678154382138,0.0002166377816291161,-0.4083848859605187,-1.489417543925747,Medium,"(1088.127, 10845.25]"
146,User46,44.0,Male,Ahmedabad,500000.0,T203,P036,40000.0,Product36,3509.0,11.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,036,13.122365377402328,200.0,0.0002849002849002849,-0.4083848859605187,1.1301072781024215,Medium,"(30281.75, 40000.0]"
147,User47,40.0,Female,Bangalore,54624.0,T044,P050,40000.0,Product50,4183.0,58.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,0,High Purchase,050,10.90824693239789,200.0,0.0002390057361376673,-1.9767828292965448,1.1301072781024215,Low,"(30281.75, 40000.0]"
148,User48,32.0,Female,Ahmedabad,500000.0,T193,P032,25000.0,Product32,1370.0,77.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,032,13.122365377402328,158.11388300841898,0.0007293946024799417,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
149,User49,44.0,Male,Delhi,591541.588888889,T019,P036,40000.0,Product36,3509.0,11.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,High Purchase,036,13.290488961311366,200.0,0.0002849002849002849,-0.04324074701421707,1.1301072781024215,Medium,"(30281.75, 40000.0]"
149,User49,44.0,Male,Delhi,591541.588888889,T207,P017,40000.0,Product17,2587.0,10.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,017,13.290488961311366,200.0,0.0003863987635239567,-0.04324074701421707,1.1301072781024215,Medium,"(30281.75, 40000.0]"
150,User50,21.0,Female,Mumbai,900000.0,T055,P002,25000.0,Product2,2506.0,36.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,1,High Purchase,002,13.710151153416941,158.11388300841898,0.00039888312724371757,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
150,User50,21.0,Female,Mumbai,900000.0,T082,P025,40000.0,Product25,4219.0,84.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,025,13.710151153416941,200.0,0.00023696682464454977,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
150,User50,21.0,Female,Mumbai,900000.0,T200,P002,1442.0,Product2,2506.0,36.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,002,13.710151153416941,37.97367509209505,0.00039888312724371757,1.2482217652539147,-1.5586289186437727,High,"(1088.127, 10845.25]"
151,User51,27.0,Female,Delhi,900000.0,T034,P013,25000.0,Product13,4448.0,20.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,013,13.710151153416941,158.11388300841898,0.0002247696111485727,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
152,User52,30.0,Female,Ahmedabad,500000.0,T020,P002,25000.0,Product2,2506.0,36.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,002,13.122365377402328,158.11388300841898,0.00039888312724371757,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
152,User52,30.0,Female,Ahmedabad,500000.0,T071,P044,25000.0,Product44,4447.0,39.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,044,13.122365377402328,158.11388300841898,0.0002248201438848921,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
152,User52,30.0,Female,Ahmedabad,500000.0,T128,P014,40000.0,Product14,1271.0,34.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,0,High Purchase,014,13.122365377402328,200.0,0.0007861635220125787,-0.4083848859605187,1.1301072781024215,Medium,"(30281.75, 40000.0]"
152,User52,30.0,Female,Ahmedabad,500000.0,T158,P049,25000.0,Product49,4989.0,58.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,0,High Purchase,049,13.122365377402328,158.11388300841898,0.0002004008016032064,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
153,User53,44.0,Male,Bangalore,900000.0,T032,P031,40000.0,Product31,3356.0,8.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,High Purchase,031,13.710151153416941,200.0,0.0002978850163836759,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
153,User53,44.0,Male,Bangalore,900000.0,T059,P037,2045.0,Product37,1293.0,80.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,037,13.710151153416941,45.221676218380054,0.0007727975270479134,1.2482217652539147,-1.4757349620442441,High,"(1088.127, 10845.25]"
153,User53,44.0,Male,Bangalore,900000.0,T125,P034,2928.0,Product34,4618.0,55.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,034,13.710151153416941,54.11099703387473,0.00021649707728945658,1.2482217652539147,-1.3671100133845224,High,"(1088.127, 10845.25]"
153,User53,44.0,Male,Bangalore,900000.0,T184,P047,25000.0,Product47,4874.0,99.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,047,13.710151153416941,158.11388300841898,0.00020512820512820512,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
154,User54,30.0,Female,Delhi,500000.0,T011,P024,2901.0,Product24,4237.0,58.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,0,Low Purchase,024,13.122365377402328,53.86093203798092,0.00023596035865974517,-0.4083848859605187,-1.370263407061452,Medium,"(1088.127, 10845.25]"
154,User54,30.0,Female,Delhi,500000.0,T179,P010,40000.0,Product10,4023.0,53.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,0,High Purchase,010,13.122365377402328,200.0,0.00024850894632206757,-0.4083848859605187,1.1301072781024215,Medium,"(30281.75, 40000.0]"
155,User55,27.0,Male,Pune,500000.0,NO_TRANSACTION,NO_PRODUCT,22150.55,Product20,3108.4045454545453,51.1,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,,13.122365377402328,148.8306084110389,0.00032160498429252023,-0.4083848859605187,0.13120246093395818,Medium,"(20563.5, 30281.75]"
156,User56,23.0,Female,Delhi,500000.0,T035,P030,3474.0,Product30,398.0,78.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,Low Purchase,030,13.122365377402328,58.9406481131655,0.002506265664160401,-0.4083848859605187,-1.3051563252735,Medium,"(1088.127, 10845.25]"
156,User56,23.0,Female,Delhi,500000.0,T042,P047,25000.0,Product47,4874.0,99.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,0,High Purchase,047,13.122365377402328,158.11388300841898,0.00020512820512820512,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
157,User57,30.0,Male,Mumbai,500000.0,NO_TRANSACTION,NO_PRODUCT,22150.55,Product20,3108.4045454545453,51.1,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,,13.122365377402328,148.8306084110389,0.00032160498429252023,-0.4083848859605187,0.13120246093395818,Medium,"(20563.5, 30281.75]"
158,User58,32.0,Male,Delhi,591541.588888889,T077,P047,40000.0,Product47,4874.0,99.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,1,High Purchase,047,13.290488961311366,200.0,0.00020512820512820512,-0.04324074701421707,1.1301072781024215,Medium,"(30281.75, 40000.0]"
158,User58,32.0,Male,Delhi,591541.588888889,T107,P044,4183.0,Product44,4447.0,39.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,044,13.290488961311366,64.67611614808051,0.0002248201438848921,-0.04324074701421707,-1.2290877809013618,Medium,"(1088.127, 10845.25]"
159,User59,28.0,Female,Bangalore,500000.0,T122,P030,40000.0,Product30,398.0,78.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,030,13.122365377402328,200.0,0.002506265664160401,-0.4083848859605187,1.1301072781024215,Medium,"(30281.75, 40000.0]"
160,User60,30.0,Male,Bangalore,500000.0,T041,P005,40000.0,Product5,1336.0,21.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,0,High Purchase,005,13.122365377402328,200.0,0.0007479431563201197,-0.4083848859605187,1.1301072781024215,Medium,"(30281.75, 40000.0]"
161,User61,34.0,Female,Hyderabad,78931.0,T007,P028,40000.0,Product28,3628.0,78.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,0,High Purchase,028,11.276342001289317,200.0,0.0002755580049600441,-1.9072144453155742,1.1301072781024215,Low,"(30281.75, 40000.0]"
